[Dunwoody]
33.93766341379634,-84.35714721679688
33.93766341379634,-84.34830665588379
33.915372066695824,-84.34847831726074
33.920286634865164,-84.33053970336914
33.92014418760294,-84.29397583007812
33.97582290387967,-84.29328918457031
33.98130336486332,-84.29895401000977
33.98429255830083,-84.29903984069824
33.98521776353636,-84.29491996765137
33.98820681931094,-84.29586410522461
33.988776151348695,-84.2995548248291
33.984648407660224,-84.30410385131836
33.986356463846434,-84.32332992553712
33.99589247998299,-84.32547569274902
34.00980318074752,-84.33358669281004
34.00902054196231,-84.33942317962646
34.0044668641392,-84.34414386749268
34.003470714567285,-84.35049533843994
33.95503664708412,-84.35680389404297
33.93766341379634,-84.35714721679688
