[Alpharetta]
34.08301911544772,-84.3160343170166
34.06076588422388,-84.3241024017334
34.06105030743799,-84.32925224304199
34.04007153496652,-84.32753562927248
34.037013178753526,-84.31268692016602
34.03452373763889,-84.30006980895996
34.037511058209724,-84.29989814758304
34.036870926943585,-84.28839683532718
34.040000411655825,-84.26556587219238
34.04142286653713,-84.25663948059082
34.043556504127466,-84.23724174499512
34.05322832125499,-84.22625541687013
34.06346786621828,-84.21080589294435
34.0839432446153,-84.19569969177248
34.093610452768715,-84.2187023162842
34.0970221450239,-84.23260688781738
34.10327655697847,-84.24788475036621
34.10626145426851,-84.28496360778809
34.09474769880026,-84.2923450469971
34.0970221450239,-84.31483268737793
34.08301911544772,-84.3160343170166
[BallGround]
34.38679600336414,-84.40057754516602
34.261756524459805,-84.48417663574219
34.26317524957206,-84.46220397949219
34.236215380880736,-84.43336486816406
34.25466253995953,-84.27783966064453
34.38877925439021,-84.36899185180664
34.38679600336414,-84.40057754516602
[Buckhead]
33.87725673930016,-84.44864273071289
33.80083235326659,-84.41276550292969
33.80090367651234,-84.36530113220215
33.82721789612316,-84.34856414794922
33.87668666121478,-84.34796333312988
33.87725673930016,-84.44864273071289
[CantonSouth]
34.17964255746811,-84.59026336669922
34.16295449004889,-84.58022117614745
34.15840908301177,-84.56013679504395
34.13830692824568,-84.52760696411131
34.12075802884586,-84.49687957763672
34.19448151293156,-84.4969654083252
34.20740134751681,-84.53739166259766
34.200941677720955,-84.54846382141113
34.194055550607054,-84.5559310913086
34.17964255746811,-84.59026336669922
[Canton]
34.259699,-84.502115
34.263317,-84.462203
34.235931546854395,-84.43387985229491
34.219893,-84.464435
34.208820,-84.479370
34.194623499894,-84.496364593505
34.2037101682475,-84.52606201171875
34.234796,-84.508981
34.259699,-84.502115
[CoalMtn]
34.334080984295724,-84.08472061157225
34.311114081454086,-84.0977668762207
34.28459508964715,-84.1145896911621
34.26927549486259,-84.11613464355469
34.25409499535699,-84.11510467529297
34.25494631082515,-84.0974235534668
34.252676117101515,-84.08798217773438
34.25579761767937,-84.0732192993164
34.29452296537488,-84.05004501342773
34.31309912363629,-84.03802871704102
34.333797480607004,-84.04661178588866
34.334080984295724,-84.08472061157225
[Cumming]
34.25253422795997,-84.0890121459961
34.25480442551198,-84.0977668762207
34.2505477548555,-84.10463333129883
34.24600706880768,-84.11561965942383
34.22741608114276,-84.16213989257812
34.215351030759344,-84.1769027709961
34.18510984477345,-84.17655944824219
34.165511173970515,-84.1607666015625
34.17293222063546,-84.12609100341795
34.186671861781576,-84.12145614624023
34.19732120677331,-84.09639358520508
34.25253422795997,-84.0890121459961
[Cumming2]
34.15585218402147,-84.21878814697266
34.14967269184254,-84.21853065490723
34.135891506507605,-84.21913146972656
34.134470637941746,-84.20694351196289
34.118626335469514,-84.17372703552246
34.11894609290166,-84.14909362792969
34.13660193183246,-84.14943695068358
34.16629236750254,-84.15218353271484
34.173038738086305,-84.18668746948242
34.164161822660574,-84.21432495117188
34.15585218402147,-84.21878814697266
[CummingEast]
34.167357619759365,-84.15226936340332
34.13667297403646,-84.14909362792969
34.100291554388974,-84.14892196655273
34.09687999392557,-84.11046981811523
34.12715278654448,-84.09441947937012
34.170624309521315,-84.09562110900879
34.172896714788635,-84.12617683410645
34.167357619759365,-84.15226936340332
[Dawsonville]
34.33478973932564,-84.1226577758789
34.334364487026306,-84.08506393432617
34.33393923257115,-84.04678344726564
34.31366626992474,-84.03802871704102
34.35902555639409,-84.00112152099608
34.3774457585774,-84.01897430419922
34.397420014070136,-84.0450668334961
34.44570684210321,-84.05708312988281
34.46736312818063,-84.11081314086914
34.426310500049894,-84.13639068603516
34.33478973932564,-84.1226577758789
[Decatur]
33.800190441380174,-84.36590194702148
33.72776616734189,-84.36590194702148
33.728622772365505,-84.26342010498047
33.81024650777822,-84.26668167114258
33.82711094413756,-84.3484354019165
33.800190441380174,-84.36590194702148
[Atl_Downtown]
33.728337238307645,-84.41242218017578
33.728337238307645,-84.36590194702148
33.80083235326659,-84.36590194702148
33.80083235326659,-84.41242218017578
[Duluth]
34.029473504112545,-84.14360046386719
34.03288777941468,-84.15664672851562
34.02933123965998,-84.16883468627928
34.02179088235365,-84.17587280273438
34.001158179447046,-84.18119430541992
33.990057134487714,-84.19286727905272
33.973046951191726,-84.18394088745117
33.94093896671995,-84.1533851623535
33.965430410464776,-84.10188674926758
33.987779817779554,-84.08437728881836
34.034025840649385,-84.11664962768555
34.029473504112545,-84.14360046386719
[Dunwoody]
33.93766341379634,-84.35714721679688
33.93766341379634,-84.34830665588379
33.915372066695824,-84.34847831726074
33.920286634865164,-84.33053970336914
33.92014418760294,-84.29397583007812
33.97582290387967,-84.29328918457031
33.98130336486332,-84.29895401000977
33.98429255830083,-84.29903984069824
33.98521776353636,-84.29491996765137
33.98820681931094,-84.29586410522461
33.988776151348695,-84.2995548248291
33.984648407660224,-84.30410385131836
33.986356463846434,-84.32332992553712
33.99589247998299,-84.32547569274902
34.00980318074752,-84.33358669281004
34.00902054196231,-84.33942317962646
34.0044668641392,-84.34414386749268
34.003470714567285,-84.35049533843994
33.95503664708412,-84.35680389404297
33.93766341379634,-84.35714721679688
[EastCobb_South]
33.93908758272594,-84.50632095336914
33.92683895146819,-84.50031280517577
33.92071397522282,-84.50391769409178
33.90974489422525,-84.49413299560547
33.892219926915004,-84.45911407470703
33.90190897196702,-84.44297790527344
33.91002982328023,-84.44812774658203
33.92270820188382,-84.43628311157227
33.93139678750913,-84.41825866699219
33.9645761764413,-84.38255310058594
