[Aiken]
33.591528780040406, -81.75321578979492
33.57222236945212, -81.816086769104
33.561101347134084, -81.81806087493896
33.546259167057734, -81.80728912353516
33.55094456438232, -81.78613185882568
33.52665643022835, -81.77261352539061
33.49917650259039, -81.72866821289061
33.48070852506531, -81.71373367309569
33.49015774980209, -81.69141769409178
33.53109247512311, -81.67716979980469
33.55598734171234, -81.67871475219725
33.585451301822296, -81.69347763061522
33.591528780040406, -81.75321578979492
